Unnamed: 0,review_id,retailer,product_name,product_url,review_url,review_timestamp,review_rating,review_body,review_clean,Language,Lang Probability,str_length,key_phrases
189,f1fb29f02aa40c33dfda8668d4d629f8,noon.com,Mini Electric Nail Drill Machine Silver,https://www.noon.com/uae-en/product/N17064134A/p,https://www.noon.com/uae-en/product/N17064134A/p,22-04-2021,5,"Very good quality, not sound, not vibration","Very good quality, not sound, not vibration",en,0.999998068,43,quality sound vibration
190,f2878102d583d266e365223730b9a52d,amazon.ae,"Mai Dubai Bottled Water Box, 24 x 500 ml",https://www.amazon.ae/dp/B07NF7RC84,https://www.amazon.ae/product-reviews/B07NF7RC84?sortBy=recent&pageNumber=1,08-02-2021,5,Great as expected 👍🏻,Great as expected 👍🏻,en,0.99999473,20,great expected
191,e5d856f0fa94e3c5123fe031767aae78,noon.com,"Clean And Dry Maxi Thick, Night Sanitary Pads With Wings, 24 Count",https://www.noon.com/uae-en/product/N11295125A/p,https://www.noon.com/uae-en/product/N11295125A/p,15-03-2021,5,I really was pleased with the product especially because it felt very secure at night. It was long in shape but compact so it didn’t feel bulky at all. I woke up feeling dry as it seemed to have absorbed everything very well. A.R.,I really was pleased with the product especially because it felt very secure at night. It was long in shape but compact so it didn’t feel bulky at all. I woke up feeling dry as it seemed to have absorbed everything very well. A.R.,en,0.999996879,230,feel bulky woke
193,e5a01928809ab4fb473dce1aa72a95f5,noon.com,Invisible Dry Shower Fresh Antiperspirant Deodorant 40g,https://www.noon.com/uae-en/product/N12172789A/p,https://www.noon.com/uae-en/product/N12172789A/p,26-04-2021,4,"it is expensive for the size , but it is a very high quality product that i like","it is expensive for the size , but it is a very high quality product that i like",en,0.999997902,80,expensive size
194,d80ba4a4a84845188ff1d5e47cbd5b44,noon.com,2-Piece Silicone Face Mask Brush Multicolour,https://www.noon.com/uae-en/product/N19877031A/p,https://www.noon.com/uae-en/product/N19877031A/p,21-05-2021,5,Affordable useful high quality,Affordable useful high quality,en,0.999995721,30,useful high quality
195,d9883751053225f8637b3f0df7a5789a,noon.com,One Shock EDT 200ml,https://www.noon.com/uae-en/product/N11200541A/p,https://www.noon.com/uae-en/product/N11200541A/p,10-04-2021,4,"The smell is really good and spicy, longevity about 6 hours on me,projection is moderate for 2-3 hours, I would totally recommend this fragrance for anyone who wants a cheap and really good quality perfume 👍","The smell is really good and spicy, longevity about 6 hours on me,projection is moderate for 2-3 hours, I would totally recommend this fragrance for anyone who wants a cheap and really good quality perfume 👍",en,0.99999686,207,good quality perfume
197,b97ab0633f27b305952a7959b78e8555,amazon.ae,BiC Flex 3 Men’s 3-Blade Shaving Razor – Pack of 3 Disposable Razors,https://www.amazon.ae/dp/B010P9RWPQ,https://www.amazon.ae/product-reviews/B010P9RWPQ?sortBy=recent&pageNumber=1,23-03-2021,5,Better than Gillette. Plus no politics. Perfect shave,Better than Gillette. Plus no politics. Perfect shave,en,0.999997339,53,gillette plus politics
199,ead59bc4f7fdfbb174c9635f947ba0f8,amazon.ae,"Philips Lumea Advanced IPL Hair Removal Device with 2 Attachments for Body & Face + Complimentary Facial Hair Remover. Compact Touch-Up Trimmer . 3 pin, BRI921/60. 2 years warranty",https://www.amazon.ae/dp/B07F1SLX32,https://www.amazon.ae/product-reviews/B07F1SLX32?sortBy=recent&pageNumber=1,09-03-2021,5,Should have purchased this a long time ago. I already saw some drastic results after just one session. Never going back to the waxing salon again,Should have purchased this a long time ago. I already saw some drastic results after just one session. Never going back to the waxing salon again,en,0.999996441,145,going waxing salon
202,c5eb10d59106367b07013f7c7b2687a3,amazon.ae,"NIVEA Micellar Rose Water Makeup Remover, All Skin Types, 400ml",https://www.amazon.ae/dp/B07NGSTLHZ,https://www.amazon.ae/product-reviews/B07NGSTLHZ?sortBy=recent&pageNumber=1,28-04-2021,1,"It's oily, definitely not &quotmicellar water&quot, rather two-phase liquid.","It's oily, definitely not &quotmicellar water&quot, rather two-phase liquid.",en,0.999994891,76,oily definitely quotmicellar
206,ae3af6d3db6fd31b69d7422c3f84241e,amazon.ae,Armaf Perfume Club de Nuit Intense Man Perfume Long Lasting Fragrance Eau De Toilette For Him 105ML Black,https://www.amazon.ae/dp/B00M3IFUMK,https://www.amazon.ae/product-reviews/B00M3IFUMK?sortBy=recent&pageNumber=1,28-04-2021,3,To make sure its original it should have Highly concentrated stamp which it does Its smokey smell even similar to any Suvage clonge After few hours,To make sure its original it should have Highly concentrated stamp which it does Its smokey smell even similar to any Suvage clonge After few hours,en,0.999997986,147,smokey smell similar
208,96446220deac01765a59f6c90b6a97fa,amazon.ae,LELE Natural Bamboo Comb Set Wooden Massage Hair Brush with Wide Tooth Comb & Grooming Comb for Women Men and Kids - Reduce Frizz and Massage Scalp,https://www.amazon.ae/dp/B08BC5XZYC,https://www.amazon.ae/product-reviews/B08BC5XZYC?sortBy=recent&pageNumber=1,13-01-2021,1,It too pad it not come inside her,It too pad it not come inside her,en,0.999995074,33,pad come inside
209,8876af2ba834059a4a1de3300b3546d0,amazon.ae,Colgate Total Advanced Whitening Toothpaste 12 Hour Protection - 3 x 75 ml,https://www.amazon.ae/dp/B083X766H2,https://www.amazon.ae/product-reviews/B083X766H2?sortBy=recent&pageNumber=1,13-04-2021,1,Made in China! Don’t buy possible fake product.,Made in China! Don’t buy possible fake product.,en,0.999996025,47,possible fake product
210,a1d3fe5637dbc4ca92195374988a66c6,amazon.ae,"Wet & Wild Makeup Stick Blush 803 Floral Majority, 3.5 Ounce",https://www.amazon.ae/dp/B01N5MWPAG,https://www.amazon.ae/product-reviews/B01N5MWPAG?sortBy=recent&pageNumber=1,06-01-2021,5,"Oil free healthy glow, easy to blend","Oil free healthy glow, easy to blend",en,0.999995878,36,glow easy blend
213,9f22359b7264b9edb6dded91930bfdd6,amazon.ae,"Innoo Tech Hair Clippers Men, 5 in 1 Multifunctional Beard Nose Body Trimmer Shaver Set, Professional Home Barber Kit with USB Charging & Adjustable Limit Comb",https://www.amazon.ae/dp/B088T14DWQ,https://www.amazon.ae/product-reviews/B088T14DWQ?sortBy=recent&pageNumber=2,14-04-2021,5,"This is a fantastic trimmer, specially when no body wants to go to saloons due to pandemic. The charger can last long and trimmer speed is also smooth. The best part is that there is no sound when its running.","This is a fantastic trimmer, specially when no body wants to go to saloons due to pandemic. The charger can last long and trimmer speed is also smooth. The best part is that there is no sound when its running.",en,0.999995297,209,trimmer speed smooth
214,820a34305301e0269a3803dc3d78524e,amazon.ae,"Facial Steamer Sinus Steamer Facial Skin Moisturizing Mask Sauna Spa Steamer with Aroma Diffuser Humidifying Function,Purple",https://www.amazon.ae/dp/B083QFG2TT,https://www.amazon.ae/product-reviews/B083QFG2TT?sortBy=recent&pageNumber=1,03-03-2021,3,The item itself is ok but the way it was packaged and stored before purchase had kept it squashed and now the face bowl is a bit twisted out of shape,The item itself is ok but the way it was packaged and stored before purchase had kept it squashed and now the face bowl is a bit twisted out of shape,en,0.999996222,149,squashed face bowl
216,9bcbdd391c3e58bcbdb3fa7153e40ece,noon.com,Soothing And Moisturizing Aloe Vera Gel Clear 260ml,https://www.noon.com/uae-en/product/N28903773A/p,https://www.noon.com/uae-en/product/N28903773A/p,10-02-2021,4,"very nice and on the given time of delivery, love you noon","very nice and on the given time of delivery, love you noon",en,0.999997332,58,delivery love noon
217,9b3b6664ad303c1070fc0fc3970cfa04,amazon.ae,"Neutrogena, Spot Controlling Oil-free Moisturiser, 50ml",https://www.amazon.ae/dp/B07DM55R34,https://www.amazon.ae/product-reviews/B07DM55R34?sortBy=recent&pageNumber=1,26-02-2021,5,Light weight moisturizer for skin with acne.,Light weight moisturizer for skin with acne.,en,0.999998553,44,moisturizer skin acne
219,3bd8e1848b595b9df0513ef8926ed9b5,amazon.ae,Grand Alcohol-90 Isopropyl Solution,https://www.amazon.ae/dp/B07NF4MJVZ,https://www.amazon.ae/product-reviews/B07NF4MJVZ?sortBy=recent&pageNumber=1,02-04-2021,5,Cheap and fantastic way to sanitise,Cheap and fantastic way to sanitise,en,0.999996768,35,fantastic way sanitise
220,5e776e5fc234f72bc72283588dd724c8,amazon.ae,MLAY RF Radio Frequency Facial And Body Skin Tightening Machine - Professional Home RF Lifting Skin Care Anti Aging Device - Salon Effects/More Safe (Golden),https://www.amazon.ae/dp/B083TFLNJ2,https://www.amazon.ae/product-reviews/B083TFLNJ2?sortBy=recent&pageNumber=1,10-04-2021,5,"This machine works miracles. The first use, 20min face + neck at level 2 gave me the immediate lift and peachy skin. I recommend using a proper ultrasound gel which doesn’t dry fast and allows gliding. I used aloe vera and it was not good, was leaving particles. I believe this machine would be also very appropriate for the professional salon use, it is rather strong. Highly recommended and good value for money. In addition, the seller company staff respond in minutes and are very helpful and polite.","This machine works miracles. The first use, 20min face + neck at level 2 gave me the immediate lift and peachy skin. I recommend using a proper ultrasound gel which doesn’t dry fast and allows gliding. I used aloe vera and it was not good, was leaving particles. I believe this machine would be also very appropriate for the professional salon use, it is rather strong. Highly recommended and good value for money. In addition, the seller company staff respond in minutes and are very helpful and polite.",en,0.999998183,504,professional salon use
222,6f8f75de01460f3f994b6d48b2d1c278,noon.com,Men Barber Pro Range Beard And Face Cleansing Wash 100ml,https://www.noon.com/uae-en/product/N41306988A/p,https://www.noon.com/uae-en/product/N41306988A/p,22-04-2021,4,"Good product gives a cool freshness feeling to the fair. Great before beard shave. Product texture and smell more like hair product, more for beard than facewash","Good product gives a cool freshness feeling to the fair. Great before beard shave. Product texture and smell more like hair product, more for beard than facewash",en,0.9999965,161,product beard facewash
225,6c9c898b5a99cd4a473aaf8fd9699de9,noon.com,Alpha Arbutin 2% + HA Serum 30ml,https://www.noon.com/uae-en/product/N29287650A/p,https://www.noon.com/uae-en/product/N29287650A/p,22-04-2021,3,"product is ok, this for noon and kindly send items in one delivery. we can’t attend 10 times for 10 items. please consider this issue.","product is ok, this for noon and kindly send items in one delivery. we can’t attend 10 times for 10 items. please consider this issue.",en,0.999995966,134,delivery attend 10
228,3c38a1cab19de139a7a86809b9a7110f,amazon.ae,"Innoo Tech Essential Oils Set 8 x 10ml 100% Pure Oils Gift Set for Women and Men Lavender, Tea Tree, Eucalyptus, Frankincense, Lemongrass, Rosemary, Sweet Orange, Peppermint Aromatherapy Oil",https://www.amazon.ae/dp/B07R9Z7MVW,https://www.amazon.ae/product-reviews/B07R9Z7MVW?sortBy=recent&pageNumber=1,18-03-2021,5,"There's nothing not to like. The fragrances are lovely -- alone or mixed. A small pamphlet is enclosed to show you how to use them for various things. The scents are great, not overpowering, and work perfectly in my diffuser or mixed with carrier oils for topical use. They give a warm, inviting feeling to the house. I will definitely continue to purchase these oils. Would recommend!!","There's nothing not to like. The fragrances are lovely -- alone or mixed. A small pamphlet is enclosed to show you how to use them for various things. The scents are great, not overpowering, and work perfectly in my diffuser or mixed with carrier oils for topical use. They give a warm, inviting feeling to the house. I will definitely continue to purchase these oils. Would recommend!!",en,0.99999806,386,fragrances lovely mixed
230,70cb3db08661d0d3be05a25f89f94376,amazon.ae,"Innoo Tech Hair Clippers Men, 5 in 1 Multifunctional Beard Nose Body Trimmer Shaver Set, Professional Home Barber Kit with USB Charging & Adjustable Limit Comb",https://www.amazon.ae/dp/B088T14DWQ,https://www.amazon.ae/product-reviews/B088T14DWQ?sortBy=recent&pageNumber=5,15-01-2021,5,The battery life is pretty good and it is multifunctional. I can use it to cut my hair or anywhere else. I feel very comfortable while using it. I have used it for 4 days now and it has made my morning so easier and I am loving it so much. I strongly recommend buying this product.,The battery life is pretty good and it is multifunctional. I can use it to cut my hair or anywhere else. I feel very comfortable while using it. I have used it for 4 days now and it has made my morning so easier and I am loving it so much. I strongly recommend buying this product.,en,0.999997013,281,battery life pretty
231,43b4f871413df455d6959f65347e2447,amazon.ae,Noah Life Style Luxury Teeth Whitening Kit. World Wide Renowned Certifications(USA) 16x LED Light For Better Result. Teeth Whitening,https://www.amazon.ae/dp/B08DLD9971,https://www.amazon.ae/product-reviews/B08DLD9971?sortBy=recent&pageNumber=1,29-04-2021,1,Not as advertised. I already consumed 2 out of 4 gel pens and whitening results are not up to the expectation. Very disappointed.,Not as advertised. I already consumed 2 out of 4 gel pens and whitening results are not up to the expectation. Very disappointed.,en,0.999997548,129,gel pens whitening
240,fdff893ade378a7d6bf0185db9adf8bb,amazon.ae,"Jadole Naturals Beauty Retinol Moisturizer Cream For Face And Eye Area With Retinol Hyaluronic Acid Vitamin E And Green Tea. Night And Day Moisturizing 1.7 oz () 50 ml, Pack of 1",https://www.amazon.ae/dp/B07MVZVV2D,https://www.amazon.ae/product-reviews/B07MVZVV2D?sortBy=recent&pageNumber=1,27-01-2021,5,"I liked the product ,you will feel the effect from the first time of using,your skin will glow 🤩","I liked the product ,you will feel the effect from the first time of using,your skin will glow 🤩",en,0.999997451,96,using skin glow
241,f0c4ea8a4a328e9266866d3b0336ca5d,amazon.ae,Natural Long Wood Wooden Body Brush Massager Bath Shower Back Spa Scrubber Double-sided Massage Bathroom Bath Brush,https://www.amazon.ae/dp/B07MVSTQBB,https://www.amazon.ae/product-reviews/B07MVSTQBB?sortBy=recent&pageNumber=1,07-04-2021,5,As described. No complains at all. I liked the product!,As described. No complains at all. I liked the product!,en,0.999994173,55,described complains
242,be5afac0e764434b09e483119d57830e,noon.com,Multipurpose Solution For Soft Contact Lenses 9066995936F,https://www.noon.com/uae-en/product/N23097512A/p,https://www.noon.com/uae-en/product/N23097512A/p,10-05-2021,5,"Came so fast, nice packaging, fair price and good quality","Came so fast, nice packaging, fair price and good quality",en,0.999994897,57,fast nice packaging
243,c71024c9e94f1d6396f3ef0ce7da2f84,noon.com,"Nespresso House Blend Lungo, 10 Capsules, 57g",https://www.noon.com/uae-en/product/N31325924A/p,https://www.noon.com/uae-en/product/N31325924A/p,08-03-2021,5,good flavor. Works on Nespresso machine as expected.,good flavor. Works on Nespresso machine as expected.,en,0.999995553,52,flavor works nespresso
244,b594ac94c1f1c5a139ea9b80895623a5,amazon.ae,"infinitoo Essential Oils Diffuser, 500ml Wood Grain Ultrasonic Diffuser Auto Shut-Off Cool Mist Humidifier with 8 Bottle essential oils, 4 Modes Adjust Time for Baby Room, Home,Yoga, SPA, Office",https://www.amazon.ae/dp/B0875XFSRQ,https://www.amazon.ae/product-reviews/B0875XFSRQ?sortBy=recent&pageNumber=2,24-01-2021,5,"i searched many diffusers last year in different stores but was not convinced to buy them. but i bought it on amazon with confidence and yes my confidence increased as the product met my expectations. i tried 2 aroma as of now and using the product on daily basis for 1 hour daily, and that is enough. product is wonderful. im planning to buy again same item more times for my back home in town.","i searched many diffusers last year in different stores but was not convinced to buy them. but i bought it on amazon with confidence and yes my confidence increased as the product met my expectations. i tried 2 aroma as of now and using the product on daily basis for 1 hour daily, and that is enough. product is wonderful. im planning to buy again same item more times for my back home in town.",en,0.999995552,395,diffusers
245,bd54f97285d3f2bce76dcf00e88f53c3,amazon.ae,"Cetaphil Gentle Cleansing Bar, 4.5 Ounce (3 Count) Canadian Packaging",https://www.amazon.ae/dp/B004OCGZWW,https://www.amazon.ae/product-reviews/B004OCGZWW?sortBy=recent&pageNumber=1,31-03-2021,2,It’s written pack of six but received only one,It’s written pack of six but received only one,en,0.999997944,46,written pack received
246,c41e4e8f97bbe6355b318e6fcd6f110a,amazon.ae,Crazy Color Semi Permanent Hair Dye - Rose Gold,https://www.amazon.ae/dp/B07MW32HNL,https://www.amazon.ae/product-reviews/B07MW32HNL?sortBy=recent&pageNumber=1,11-02-2021,1,Got 3 colors. The light ones didn’t make any bit of difference to my hair and the “violet” one turned my hair a turquoise blue. Do not recommend at all.,Got 3 colors. The light ones didn’t make any bit of difference to my hair and the “violet” one turned my hair a turquoise blue. Do not recommend at all.,en,0.999994463,152,hair turquoise blue
247,bfbe817fd190a212a7f75cb2c2d24b31,amazon.ae,Back Brace Posture Corrector - Medical Grade Fully Adjustable Support Brace - Improves Posture and Provides Lumbar Support - for Lower and Upper Back Pain - Men and Women,https://www.amazon.ae/dp/B07TYW1BYB,https://www.amazon.ae/product-reviews/B07TYW1BYB?sortBy=recent&pageNumber=1,21-01-2021,2,Very low quality. The velcro doesn't even stick n sides fold up at first usage.,Very low quality. The velcro doesn't even stick n sides fold up at first usage.,en,0.999997464,79,quality velcro
248,b6a28670e7a6f19d6bd87cda5593de61,amazon.ae,"Sensodyne Advanced Complete Protection Extra Fresh Toothpaste, 75ml",https://www.amazon.ae/dp/B07PH8W7Z5,https://www.amazon.ae/product-reviews/B07PH8W7Z5?sortBy=recent&pageNumber=1,29-04-2021,5,Keeps teeth away from decay,Keeps teeth away from decay,en,0.999997331,27,keeps teeth away
254,d386772c883b1a8898366f4ff5f94afe,noon.com,Tcm Scar And Acne Mark Removal Gel Ointment 30g,https://www.noon.com/uae-en/product/N35882251A/p,https://www.noon.com/uae-en/product/N35882251A/p,19-02-2021,3,"Small tube, waiting for the result, started today applying on my scars. Will update the result work or not after a week.i tried using everyday one or two times, i didn't see any result, only the time of application you might notice skin get clear, when you apply and massage, my scars are still there. May be works for recent acne scars, not for older scars or burns. I don't recommend this, waste of money.","Small tube, waiting for the result, started today applying on my scars. Will update the result work or not after a week.i tried using everyday one or two times, i didn't see any result, only the time of application you might notice skin get clear, when you apply and massage, my scars are still there. May be works for recent acne scars, not for older scars or burns. I don't recommend this, waste of money.",en,0.999996182,407,applying scars update
255,93e69e927392de2f0279eacbd053d96b,amazon.ae,"byBBstore Face Sprayer, ABS 20ml Portable Nano Facial Mister Handy Cool Mist Spray Humidifier Face Hydration Atomization Sprayer with USB",https://www.amazon.ae/dp/B08SC4G3KB,https://www.amazon.ae/product-reviews/B08SC4G3KB?sortBy=recent&pageNumber=1,14-02-2021,5,Perfect travel size. Easy to use.,Perfect travel size. Easy to use.,en,0.999996327,33,perfect travel size
257,a01586dc5f91d56f580e6b17bb2ef0b4,amazon.ae,"Mamaearth Ultra Light Indian Sunscreen SPF50 PA+++, 25 ml",https://www.amazon.ae/dp/B08W35XYZH,https://www.amazon.ae/product-reviews/B08W35XYZH?sortBy=recent&pageNumber=1,24-05-2021,4,"Very good product, 👍 it works well only thing it quality is very less as sunscreen always come in small packages, I order to save shipping cost you can order more pieces one shot.","Very good product, 👍 it works well only thing it quality is very less as sunscreen always come in small packages, I order to save shipping cost you can order more pieces one shot.",en,0.999996836,179,quality sunscreen
259,af957e89defe2f54e0e8afe8920c1c66,noon.com,Coffee Capsule Nespresso Compatible Ginger Cinnamon 50g Pack of 10,https://www.noon.com/uae-en/product/N29886449A/p,https://www.noon.com/uae-en/product/N29886449A/p,28-03-2021,4,It is good and acceptable on both quality and delivery time.,It is good and acceptable on both quality and delivery time.,en,0.999996319,60,acceptable quality delivery
261,aa1da84e11f46cdf9736a7e96a42c8e0,noon.com,10-Piece Tattoo Machine Needles Set Black,https://www.noon.com/uae-en/product/N20842907A/p,https://www.noon.com/uae-en/product/N20842907A/p,22-04-2021,4,the needles are easily broken..,the needles are easily broken..,en,0.999998442,31,needles easily broken
262,8a4c47f9c810ca5db58a990fd041491d,amazon.ae,InfailFdtNu inter 340 Cuivre/Copper,https://www.amazon.ae/dp/B07D7HJR8J,https://www.amazon.ae/product-reviews/B07D7HJR8J?sortBy=recent&pageNumber=1,28-04-2021,1,I used to use this foundation a lot and it was my favorite. This one has a weird formula and it’s too runny. Not sure if it’s fake or damaged.,I used to use this foundation a lot and it was my favorite. This one has a weird formula and it’s too runny. Not sure if it’s fake or damaged.,en,0.99999728,142,used use foundation
263,80ff2b60a2129f3ee5310db3b212dfd9,amazon.ae,Cipzer Multivitamin Softgel Capsule,https://www.amazon.ae/dp/B08RX9Z2DH,https://www.amazon.ae/product-reviews/B08RX9Z2DH?sortBy=recent&pageNumber=1,02-02-2021,5,Nice product Gives you full energy once a day Quality is nice and packing also good Also I receive one gift nice pen U will feel difference after use,Nice product Gives you full energy once a day Quality is nice and packing also good Also I receive one gift nice pen U will feel difference after use,en,0.999995118,149,gift nice pen
265,8880183148126a9e0003226ec8ee7134,amazon.ae,"Jadole Naturals For Hyperpigmentation Including age spots, acne marks, old scars, uneven skin tone & melasma - 1.6 0z",https://www.amazon.ae/dp/B07MW1QBXH,https://www.amazon.ae/product-reviews/B07MW1QBXH?sortBy=recent&pageNumber=1,15-02-2021,1,Didn’t find any difference.useless product. Don’t waste your money.,Didn’t find any difference.useless product. Don’t waste your money.,en,0.999996691,67,difference useless product
266,5815ef3266dd3122159ed01bb7b71109,noon.com,Rose Water Vita-Rich Soothing Body Lotion 400ml,https://www.noon.com/uae-en/product/N12019681A/p,https://www.noon.com/uae-en/product/N12019681A/p,09-05-2021,5,"Very smooth on skin and mild. As it has rose water, it helps heals faster some skin irritation. LDR","Very smooth on skin and mild. As it has rose water, it helps heals faster some skin irritation. LDR",en,0.999996874,99,smooth skin mild
267,72f18e9621f22e2f6c45fe87121bb12f,amazon.ae,Adidas Team Five Eau de Toilette for Men 100ml,https://www.amazon.ae/dp/B00DB47CN0,https://www.amazon.ae/product-reviews/B00DB47CN0?sortBy=recent&pageNumber=1,04-01-2021,5,Very nice I love it to bits👍👍🔥🔥,Very nice I love it to bits👍👍🔥🔥,en,0.999996482,31,nice love
268,405a743281c5b150e49b26d9dc338373,amazon.ae,Wellue Fingertip Blood Oxygen Saturation Heart Rate Monitor with Batteries & Lanyard for Wellness Use FS20F Bluetooth,https://www.amazon.ae/dp/B08D32XGDW,https://www.amazon.ae/product-reviews/B08D32XGDW?sortBy=recent&pageNumber=1,15-04-2021,5,Great handy product works perfect as described,Great handy product works perfect as described,en,0.999995765,46,great handy product
271,4324b69f4fa0ecf9e1d4d67277c825f2,amazon.ae,"2 Rolls DIY Epoxy Supplies Handmade Epoxy Tapes Adhesive Metal Frame Pads Anti-leak Glue Jewelry Making Accessories,Personalized",https://www.amazon.ae/dp/B08QJGJRS9,https://www.amazon.ae/product-reviews/B08QJGJRS9?sortBy=recent&pageNumber=1,12-03-2021,5,Good quality Perfect as described Recommended Worth the money,Good quality Perfect as described Recommended Worth the money,en,0.999995698,61,quality perfect
272,57d11fd08287c745e08f3f7cd71c602a,amazon.ae,"Remington Proluxe Ceramic Hair Straighteners with Pro+ Low Temperature Protective Setting, Rose Gold - S9100",https://www.amazon.ae/dp/B07175L2MQ,https://www.amazon.ae/product-reviews/B07175L2MQ?sortBy=recent&pageNumber=1,23-04-2021,5,"One of the best purchase I have made, very affordable, easy to use and instantly gives you best results. A must have in your vanity. I use it for both curling and for straightening. I have naturally wavy hair and this doesn't leaves my hair frizzy, gives me a smooth texture and shine.","One of the best purchase I have made, very affordable, easy to use and instantly gives you best results. A must have in your vanity. I use it for both curling and for straightening. I have naturally wavy hair and this doesn't leaves my hair frizzy, gives me a smooth texture and shine.",en,0.999998722,285,vanity use curling
273,44efbcf9f8622630847503a4d56448c2,amazon.ae,burts bees superfruit lip balms 4 packs,https://www.amazon.ae/dp/B07NDZP1DP,https://www.amazon.ae/product-reviews/B07NDZP1DP?sortBy=recent&pageNumber=1,29-01-2021,2,Feels cheap. The balm fades away in like 15mins,Feels cheap. The balm fades away in like 15mins,en,0.999996792,47,feels cheap balm
276,3a985148344c397f7fb074dc0ad1f42e,amazon.ae,Almonds Raw Jumbo 500g,https://www.amazon.ae/dp/B07PQ63W4J,https://www.amazon.ae/product-reviews/B07PQ63W4J?sortBy=recent&pageNumber=1,28-04-2021,5,Arrived on time and good quality,Arrived on time and good quality,en,0.999996073,32,arrived time good
277,75fb10bfa98445eedcffd5db44fad8c9,amazon.ae,"Colonia Mirra by Acqua Di Parma for Men - Eau de Cologne, 180ml",https://www.amazon.ae/dp/B01MTFSUBT,https://www.amazon.ae/product-reviews/B01MTFSUBT?sortBy=recent&pageNumber=1,19-03-2021,1,"I don't think it is original, the smell very strange","I don't think it is original, the smell very strange",en,0.999996384,52,original smell strange
278,0df4a9d9a3d0e95f3457139d754144fe,noon.com,AHA BHA PHA 30 Days Miracle Toner 150ml,https://www.noon.com/uae-en/product/N18613830A/p,https://www.noon.com/uae-en/product/N18613830A/p,23-05-2021,5,The item is well packaged.,The item is well packaged.,en,0.999995942,26,item packaged
280,2a701f43dcdea856f96724e0f0ce6855,noon.com,Working Hands Hand Cream Multicolour 3.4ounce,https://www.noon.com/uae-en/product/N18938260A/p,https://www.noon.com/uae-en/product/N18938260A/p,22-04-2021,5,Helps my drying hand to heal from cracked skin.,Helps my drying hand to heal from cracked skin.,en,0.999996986,47,helps drying hand
283,015dd4708c5b7c3836412ca5d63ab919,amazon.ae,"Palmer's Mega Hold Styling Gel, 150 g",https://www.amazon.ae/dp/B01N4WNV8O,https://www.amazon.ae/product-reviews/B01N4WNV8O?sortBy=recent&pageNumber=1,18-01-2021,5,"This I got because another product I ordered was taking time to be delivered. I have used Palmers earlier for emergencies and it has a very good hold and does not make you look flat. Only problem would be it leaves a reddish residue sometimes and it may show. But for the price point, this is unbelievably good. Thats why I give it 5 stars. No doubt.","This I got because another product I ordered was taking time to be delivered. I have used Palmers earlier for emergencies and it has a very good hold and does not make you look flat. Only problem would be it leaves a reddish residue sometimes and it may show. But for the price point, this is unbelievably good. Thats why I give it 5 stars. No doubt.",en,0.999996715,350,make look flat
285,1b3d715ac486c03dafef66f3c863d311,amazon.ae,"Etude House Moistfull Collagen Eye Cream, 28 ml",https://www.amazon.ae/dp/B07YQ6CS9P,https://www.amazon.ae/product-reviews/B07YQ6CS9P?sortBy=recent&pageNumber=1,11-01-2021,5,My fav of all times.,My fav of all times.,en,0.999997294,20,fav times
287,2052f409723d2bd45abf133c03181706,amazon.ae,"Nizoral AntiDandruff Shampoo, 7-Ounce Bottle",https://www.amazon.ae/dp/B00AINMFAC,https://www.amazon.ae/product-reviews/B00AINMFAC?sortBy=recent&pageNumber=1,14-03-2021,4,This has been my use of product,This has been my use of product,en,0.999996792,31,use product
288,f355be46200b02d240cc70097ab24022,amazon.ae,Swish Antibacterial Hand Soap 5Ltr Lavender,https://www.amazon.ae/dp/B084V2B6Q8,https://www.amazon.ae/product-reviews/B084V2B6Q8?sortBy=recent&pageNumber=1,31-03-2021,5,Great Product for the best prize. The fragrance is very pleasant and the hand soap doesn't leave your hand dry post washing. Will recommend others to buy.,Great Product for the best prize. The fragrance is very pleasant and the hand soap doesn't leave your hand dry post washing. Will recommend others to buy.,en,0.999997483,154,fragrance pleasant hand
289,cf5c0214f77af32ca7782439e5d8ea55,amazon.ae,"Clearasil Ultra Rapid Action Vanishing Acne Treatment Cream, 1 oz (Pack of 2)",https://www.amazon.ae/dp/B001U0OQL8,https://www.amazon.ae/product-reviews/B001U0OQL8?sortBy=recent&pageNumber=1,03-01-2021,4,Too harsh on my skin gave me marks like facial burns!,Too harsh on my skin gave me marks like facial burns!,en,0.999995725,53,skin gave marks
290,c8aab842e6dae468959a18f2978b8d2f,amazon.ae,"Maybelline Vivid Matte Lipstick Number 40, Berry Boost",https://www.amazon.ae/dp/B01BBUZZ4S,https://www.amazon.ae/product-reviews/B01BBUZZ4S?sortBy=recent&pageNumber=1,12-01-2021,1,"Even after hours of wearing this, it doesnt dry and give a matte finish like other matte lipsticks.very unsatisfied with the product","Even after hours of wearing this, it doesnt dry and give a matte finish like other matte lipsticks.very unsatisfied with the product",en,0.999995519,132,matte lipsticks unsatisfied
292,c5408d85709e2f3275c12f2dd7180751,noon.com,Vitamin C Anti Ageing Facial Serum 30ml,https://www.noon.com/uae-en/product/N31753331A/p,https://www.noon.com/uae-en/product/N31753331A/p,15-05-2021,4,I like the effect on my face after using. Its good vitamin C,I like the effect on my face after using. Its good vitamin C,en,0.999997204,60,effect face using
